,Unnamed: 0,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
343,343,51633,20,hybrid,1000,216,Gambia,alpha,982459.0068489934,1020.0,981373.3230776056,434,22.208704,0.016,1.67,0.02672,1.0,7.228999999999999
344,344,51633,20,hybrid,1000,216,Mozambique,gamma,947307.2446434976,1340.0,946117.0267358654,204,22.137297,0.016,2.0,0.032,1.0,3.366
347,347,51633,20,hybrid,1000,216,Mozambique,beta,778744.2946375299,1300.0,777226.2227034118,234,22.313782,0.016,1.0,0.016,1.0,3.366
349,349,51633,20,hybrid,1000,216,Gambia,alpha,980400.67029339,1000.0,979206.4627327466,657,22.243753,0.016,1.67,0.02672,1.0,7.228999999999999
350,350,51633,20,hybrid,1000,216,Gambia,beta,897686.5000984212,1180.0,896273.9435432847,154,22.161861,0.016,1.0,0.016,1.0,7.228999999999999
351,351,51633,20,hybrid,1000,216,Mozambique,beta,780806.6328715978,820.0,780062.4215471232,395,22.305696,0.016,1.0,0.016,1.0,3.366
352,352,51633,20,hybrid,1000,216,Gambia,alpha,983038.6195041818,1200.0,982002.3328527414,374,22.158764,0.016,1.67,0.02672,1.0,7.228999999999999
354,354,51633,20,hybrid,1000,216,Mozambique,beta,782685.6281413727,1086.1201623119036,782093.803538928,413,22.213379,0.016,1.0,0.016,1.0,3.366
355,355,51633,20,hybrid,1000,216,Gambia,alpha,982770.4895413348,1160.0,981637.58540045,227,22.116604,0.016,1.67,0.02672,1.0,7.228999999999999
358,358,51633,20,hybrid,1000,216,Gambia,alpha,981464.1274383072,1000.0,980805.7331470164,843,22.340162,0.016,1.67,0.02672,1.0,7.228999999999999
359,359,51633,20,hybrid,1000,216,Mozambique,beta,787928.1603184319,1140.0,787006.9185325555,844,22.331978,0.016,1.0,0.016,1.0,3.366
360,360,51633,20,hybrid,1000,216,Mozambique,beta,774627.4572505346,980.0,773001.5074220344,202,22.17669,0.016,1.0,0.016,1.0,3.366
363,363,51633,20,hybrid,1000,216,Mozambique,beta,783511.3976233378,1038.4884258895036,782529.1702949641,16,22.304613,0.016,1.0,0.016,1.0,3.366
365,365,51633,20,hybrid,1000,216,Mozambique,beta,786817.9494607465,978.4884258895036,785430.841319874,239,22.21398,0.016,1.0,0.016,1.0,3.366
366,366,51633,20,hybrid,1000,216,Gambia,alpha,982741.817188102,1120.0,981647.8950713208,426,22.246035,0.016,1.67,0.02672,1.0,7.228999999999999
367,367,51633,20,hybrid,1000,216,Gambia,alpha,981946.0851335723,1020.0,980873.529096488,446,22.127258,0.016,1.67,0.02672,1.0,7.228999999999999
368,368,51633,20,hybrid,1000,216,Mozambique,gamma,946817.6541357492,1160.0,945468.6425302422,942,22.221806,0.016,2.0,0.032,1.0,3.366
369,369,51633,20,hybrid,1000,216,Mozambique,beta,784835.3047775992,938.3930055745864,783550.1149216255,298,22.358007,0.016,1.0,0.016,1.0,3.366
371,371,51633,20,hybrid,1000,216,Gambia,alpha,979953.0589662543,1300.0,978675.267038138,320,22.077753,0.016,1.67,0.02672,1.0,7.228999999999999
372,372,51633,20,hybrid,1000,216,Mozambique,beta,781703.169317309,962.985984,781009.9055571011,615,22.346767,0.016,1.0,0.016,1.0,3.366
373,373,51633,20,hybrid,1000,216,Gambia,gamma,997067.9601591775,1360.0,995465.5915503332,308,22.082912,0.016,2.0,0.032,1.0,7.228999999999999
374,374,51633,20,hybrid,1000,216,Mozambique,alpha,922813.0693616108,1140.0,921858.9702445772,656,22.239624,0.016,1.67,0.02672,1.0,3.366
375,375,51633,20,hybrid,1000,216,Mozambique,beta,792163.8730635052,920.0,791667.5219650266,460,22.45974,0.016,1.0,0.016,1.0,3.366
376,376,51633,20,hybrid,1000,216,Gambia,alpha,982661.733761521,1000.0,981654.1143718384,724,22.366709,0.016,1.67,0.02672,1.0,7.228999999999999
379,379,51633,20,hybrid,1000,216,Mozambique,beta,778847.9089343337,882.7882428495036,778334.3457461612,232,22.140995,0.016,1.0,0.016,1.0,3.366
380,380,51633,20,hybrid,1000,216,Gambia,alpha,980379.1017847946,1080.0,979195.0654666428,170,22.134726,0.016,1.67,0.02672,1.0,7.228999999999999
384,384,51633,20,hybrid,1000,216,Gambia,alpha,980117.0647257474,1000.0,979162.7597250878,102,22.066353,0.016,1.67,0.02672,1.0,7.228999999999999
389,389,51633,20,hybrid,1000,216,Gambia,alpha,983193.2451552711,980.0,982246.4374333587,857,22.16953,0.016,1.67,0.02672,1.0,7.228999999999999
391,391,51633,20,hybrid,1000,216,Gambia,alpha,980054.056219202,960.0,979216.9865533984,968,22.244614,0.016,1.67,0.02672,1.0,7.228999999999999
393,393,51633,20,hybrid,1000,216,Mozambique,beta,777300.2689780532,1040.0,775836.5094510738,956,22.022879,0.016,1.0,0.016,1.0,3.366
395,395,51633,20,hybrid,1000,216,Gambia,alpha,979105.5200288176,940.0,978693.8249387384,380,22.074642,0.016,1.67,0.02672,1.0,7.228999999999999
400,400,51633,20,hybrid,1000,216,Gambia,alpha,982024.3261072095,980.0,981067.7160585036,74,22.14321,0.016,1.67,0.02672,1.0,7.228999999999999
403,403,51633,20,hybrid,1000,216,Gambia,alpha,981263.1873964914,1000.0,980336.010685853,172,22.189512,0.016,1.67,0.02672,1.0,7.228999999999999
404,404,51633,20,hybrid,1000,216,Mozambique,beta,785472.9766734749,920.0,784488.6645020369,361,22.228329,0.016,1.0,0.016,1.0,3.366
407,407,51633,20,hybrid,1000,216,Mozambique,beta,782638.9758486436,800.0,782006.8394584516,301,22.275688,0.016,1.0,0.016,1.0,3.366
408,408,51633,20,hybrid,1000,216,Mozambique,alpha,921634.278427242,1240.0,920528.288274502,978,22.30574,0.016,1.67,0.02672,1.0,3.366
409,409,51633,20,hybrid,1000,216,Mozambique,beta,784675.7620366894,1060.0,783572.9951606218,731,22.386826,0.016,1.0,0.016,1.0,3.366
410,410,51633,20,hybrid,1000,216,Mozambique,beta,783737.4972435404,1040.0,782587.9262323945,270,22.27317,0.016,1.0,0.016,1.0,3.366
412,412,51633,20,hybrid,1000,216,Gambia,alpha,979136.8512700328,1240.0,977868.031664813,143,22.201782,0.016,1.67,0.02672,1.0,7.228999999999999
415,415,51633,20,hybrid,1000,216,Gambia,alpha,977751.8526982124,1200.0,976507.5443380527,331,22.099604,0.016,1.67,0.02672,1.0,7.228999999999999
416,416,51633,20,hybrid,1000,216,Gambia,gamma,995562.4375932296,1160.0,994357.9096043656,598,22.242945,0.016,2.0,0.032,1.0,7.228999999999999
419,419,51633,20,hybrid,1000,216,Gambia,alpha,982804.3811260426,1260.0,981704.1877234002,901,22.229292,0.016,1.67,0.02672,1.0,7.228999999999999
421,421,51633,20,hybrid,1000,216,Mozambique,beta,783794.8377121785,1095.4070215745865,782521.3001869032,138,22.329803,0.016,1.0,0.016,1.0,3.366
423,423,51633,20,hybrid,1000,216,Gambia,alpha,982439.0511381244,1040.0,981544.3674163476,883,22.211575,0.016,1.67,0.02672,1.0,7.228999999999999
424,424,51633,20,hybrid,1000,216,Mozambique,beta,779441.8343366941,1100.0,778275.4717512389,479,22.186958,0.016,1.0,0.016,1.0,3.366
425,425,51633,20,hybrid,1000,216,Gambia,beta,902891.1255365264,1240.0,901563.336691509,745,22.317396,0.016,1.0,0.016,1.0,7.228999999999999
427,427,51633,20,hybrid,1000,216,Gambia,gamma,995449.0457821052,1180.0,994405.9632893356,836,22.238007,0.016,2.0,0.032,1.0,7.228999999999999
430,430,51633,20,hybrid,1000,216,Mozambique,beta,787570.7808696099,944.29981696,786474.7264065474,900,22.260592,0.016,1.0,0.016,1.0,3.366
431,431,51633,20,hybrid,1000,216,Gambia,alpha,980794.744888778,1080.0,979353.415694313,360,22.255249,0.016,1.67,0.02672,1.0,7.228999999999999
433,433,51633,20,hybrid,1000,216,Mozambique,beta,789778.3684501911,1040.0,788464.7393693503,756,22.295025,0.016,1.0,0.016,1.0,3.366
434,434,51633,20,hybrid,1000,216,Gambia,beta,898709.4064943317,1260.0,897334.4385442415,150,22.213581,0.016,1.0,0.016,1.0,7.228999999999999
435,435,51633,20,hybrid,1000,216,Mozambique,beta,781747.5653580488,1110.6993205379072,780832.0760823637,405,22.155869,0.016,1.0,0.016,1.0,3.366
441,441,51633,20,hybrid,1000,216,Gambia,alpha,979288.8000769216,920.0,978551.4798072018,249,22.2389,0.016,1.67,0.02672,1.0,7.228999999999999
444,444,51633,20,hybrid,1000,216,Gambia,alpha,977278.4778543644,1160.0,975963.7331543894,134,22.087084,0.016,1.67,0.02672,1.0,7.228999999999999
448,448,51633,20,hybrid,1000,216,Gambia,gamma,996670.0912178556,920.0,995719.0600414136,673,22.153831,0.016,2.0,0.032,1.0,7.228999999999999
452,452,51633,20,hybrid,1000,216,Mozambique,beta,780855.5395698508,976.8910569603072,779944.9365320472,261,22.278545,0.016,1.0,0.016,1.0,3.366
453,453,51633,20,hybrid,1000,216,Mozambique,beta,783646.9371901484,1220.0,782165.1326216226,848,22.37562,0.016,1.0,0.016,1.0,3.366
456,456,51633,20,hybrid,1000,216,Mozambique,alpha,923386.8167173424,1460.0,922315.9573745664,974,22.357628,0.016,1.67,0.02672,1.0,3.366
457,457,51633,20,hybrid,1000,216,Mozambique,beta,788311.4431464862,1206.1917364224,787625.2792780823,991,22.260878,0.016,1.0,0.016,1.0,3.366
463,463,51633,20,hybrid,1000,216,Mozambique,delta,962656.5169699877,1020.0,961684.6162189952,669,22.207167,0.016,2.2,0.0352,1.0,3.366
465,465,51633,20,hybrid,1000,216,Mozambique,beta,783198.880085931,1054.9991374979072,782108.7248940251,439,22.16911,0.016,1.0,0.016,1.0,3.366
468,468,51633,20,hybrid,1000,216,Gambia,delta,1003887.2678794127,1280.0,1002393.1746403666,1000,22.254631,0.016,2.2,0.0352,1.0,7.228999999999999
469,469,51633,20,hybrid,1000,216,Mozambique,beta,782914.6059914487,760.0,782463.5071305234,896,22.24058,0.016,1.0,0.016,1.0,3.366
470,470,51633,20,hybrid,1000,216,Mozambique,beta,786924.6041314761,1120.0,785924.5099784369,831,22.308008,0.016,1.0,0.016,1.0,3.366
471,471,51633,20,hybrid,1000,216,Mozambique,beta,793622.8840903934,920.0,792800.7131048073,761,22.313751,0.016,1.0,0.016,1.0,3.366
474,474,51633,20,hybrid,1000,216,Mozambique,beta,785515.1286154914,1272.8391846454888,784974.5699691311,37,22.114517,0.016,1.0,0.016,1.0,3.366
475,475,51633,20,hybrid,1000,216,Gambia,alpha,983163.6867617178,1060.0,982210.5327333164,861,22.274761,0.016,1.67,0.02672,1.0,7.228999999999999
478,478,51633,20,hybrid,1000,216,Mozambique,beta,774410.4895230803,1040.0,773574.5343163684,815,22.274897,0.016,1.0,0.016,1.0,3.366
480,480,51633,20,hybrid,1000,216,Mozambique,beta,782357.0548372758,904.29981696,781251.7730897309,971,22.29337,0.016,1.0,0.016,1.0,3.366
487,487,51633,20,hybrid,1000,216,Gambia,delta,1005186.0818875594,980.0,1003993.937472416,574,22.414238,0.016,2.2,0.0352,1.0,7.228999999999999
488,488,51633,20,hybrid,1000,216,Mozambique,beta,774049.8728664485,840.0,773580.8784254185,716,22.11441,0.016,1.0,0.016,1.0,3.366
493,493,51633,20,hybrid,1000,216,Gambia,alpha,980196.8920106564,1180.0,979145.5626531868,659,22.06537,0.016,1.67,0.02672,1.0,7.228999999999999
497,497,51633,20,hybrid,1000,216,Gambia,delta,1002330.0718424502,1000.0,1001254.6273561087,486,22.171722,0.016,2.2,0.0352,1.0,7.228999999999999
498,498,51633,20,hybrid,1000,216,Mozambique,beta,786195.0845536663,1063.538505183396,785698.7185923829,895,22.169155,0.016,1.0,0.016,1.0,3.366
505,505,51633,20,hybrid,1000,216,Mozambique,gamma,950532.2108188014,1280.0,949209.4892756091,158,22.301949,0.016,2.0,0.032,1.0,3.366
506,506,51633,20,hybrid,1000,216,Gambia,alpha,981479.2973610794,860.0,980894.0362366828,28,22.122234,0.016,1.67,0.02672,1.0,7.228999999999999
509,509,51633,20,hybrid,1000,216,Gambia,beta,902154.3172370348,1160.0,900952.638222561,625,22.275354,0.016,1.0,0.016,1.0,7.228999999999999
510,510,51633,20,hybrid,1000,216,Gambia,alpha,980045.3064332972,940.0,979185.983122356,195,22.156523,0.016,1.67,0.02672,1.0,7.228999999999999
511,511,51633,20,hybrid,1000,216,Gambia,beta,901087.1885644406,1140.0,900206.0649556005,587,22.093307,0.016,1.0,0.016,1.0,7.228999999999999
513,513,51633,20,hybrid,1000,216,Mozambique,beta,789826.5692932981,1020.0,788330.3405404311,297,22.22542,0.016,1.0,0.016,1.0,3.366
514,514,51633,20,hybrid,1000,216,Gambia,alpha,981164.3630121932,1400.0,979733.4134942418,150,22.213581,0.016,1.67,0.02672,1.0,7.228999999999999
517,517,51633,20,hybrid,1000,216,Mozambique,delta,958326.9790874632,1020.0,957196.9825368784,823,22.12838,0.016,2.2,0.0352,1.0,3.366
518,518,51633,20,hybrid,1000,216,Mozambique,beta,775743.95178163,1145.159780352,774768.5837047183,808,22.261833,0.016,1.0,0.016,1.0,3.366
520,520,51633,20,hybrid,1000,216,Mozambique,beta,777875.5412782825,1260.0,776773.2438768931,345,22.252058,0.016,1.0,0.016,1.0,3.366
521,521,51633,20,hybrid,1000,216,Gambia,alpha,981955.6027994048,1080.0,980853.963579502,103,22.283724,0.016,1.67,0.02672,1.0,7.228999999999999
522,522,51633,20,hybrid,1000,216,Mozambique,beta,783629.1735920736,1190.6993205379072,782122.433852087,901,22.317375,0.016,1.0,0.016,1.0,3.366
523,523,51633,20,hybrid,1000,216,Mozambique,beta,774052.9670811716,968.916100448256,773350.0703445978,307,22.202097,0.016,1.0,0.016,1.0,3.366
527,527,51633,20,hybrid,1000,216,Gambia,beta,899204.7915557155,900.0,898179.6165920396,273,22.259617,0.016,1.0,0.016,1.0,7.228999999999999
528,528,51633,20,hybrid,1000,216,Gambia,alpha,981775.1529358008,920.0,980849.9022834358,308,22.082912,0.016,1.67,0.02672,1.0,7.228999999999999
535,535,51633,20,hybrid,1000,216,Gambia,alpha,981182.6733178156,1220.0,979924.6953334644,621,22.211945,0.016,1.67,0.02672,1.0,7.228999999999999
539,539,51633,20,hybrid,1000,216,Mozambique,beta,777738.451504651,902.985984,777134.1236888955,289,22.259315,0.016,1.0,0.016,1.0,3.366
540,540,51633,20,hybrid,1000,216,Gambia,alpha,982596.0164826596,1000.0,981290.48773674,726,22.265707,0.016,1.67,0.02672,1.0,7.228999999999999
541,541,51633,20,hybrid,1000,216,Mozambique,beta,783582.5708417249,1080.0,782602.187555644,585,22.347944,0.016,1.0,0.016,1.0,3.366
542,542,51633,20,hybrid,1000,216,Mozambique,beta,789826.5692932981,1020.0,788330.3405404311,297,22.22542,0.016,1.0,0.016,1.0,3.366
543,543,51633,20,hybrid,1000,216,Mozambique,beta,781420.8829391783,1020.0,780502.1257516866,463,22.40553,0.016,1.0,0.016,1.0,3.366
544,544,51633,20,hybrid,1000,216,Gambia,alpha,978560.8905817836,1160.0,977102.7428982354,487,22.075026,0.016,1.67,0.02672,1.0,7.228999999999999
545,545,51633,20,hybrid,1000,216,Gambia,alpha,981312.438669702,1140.0,980352.9378373089,851,22.26276,0.016,1.67,0.02672,1.0,7.228999999999999
546,546,51633,20,hybrid,1000,216,Gambia,delta,1004826.833278118,1080.0,1003886.5377725208,148,22.266588,0.016,2.2,0.0352,1.0,7.228999999999999
548,548,51633,20,hybrid,1000,216,Mozambique,alpha,922101.7187709664,1220.0,920806.7519950484,373,22.200214,0.016,1.67,0.02672,1.0,3.366
550,550,51633,20,hybrid,1000,216,Mozambique,alpha,916864.9436245188,1220.0,915634.364556988,934,22.202816,0.016,1.67,0.02672,1.0,3.366
551,551,51633,20,hybrid,1000,216,Mozambique,alpha,917820.1842334828,1200.0,916380.1460894308,449,22.169495,0.016,1.67,0.02672,1.0,3.366
553,553,51633,20,hybrid,1000,216,Gambia,alpha,978108.7276572702,1060.0,977279.7996660216,346,22.14452,0.016,1.67,0.02672,1.0,7.228999999999999
554,554,51633,20,hybrid,1000,216,Gambia,alpha,982140.136613278,860.0,981520.042988446,874,22.08687,0.016,1.67,0.02672,1.0,7.228999999999999
555,555,51633,20,hybrid,1000,216,Mozambique,beta,778589.24838902,960.0,777438.5120212768,989,22.241537,0.016,1.0,0.016,1.0,3.366
560,560,51633,20,hybrid,1000,216,Mozambique,beta,787140.3028520698,1040.0,786364.1040156772,217,22.162554,0.016,1.0,0.016,1.0,3.366
563,563,51633,20,hybrid,1000,216,Gambia,alpha,982406.28030256,1160.0,981165.7380276666,845,22.34468,0.016,1.67,0.02672,1.0,7.228999999999999
564,564,51633,20,hybrid,1000,216,Mozambique,beta,776595.9666927683,1003.5831808,775221.4151133853,163,22.314423,0.016,1.0,0.016,1.0,3.366
566,566,51633,20,hybrid,1000,216,Gambia,alpha,981788.8865285992,1200.0,980591.1862462168,606,22.248093,0.016,1.67,0.02672,1.0,7.228999999999999
568,568,51633,20,hybrid,1000,216,Gambia,alpha,981824.0867816672,800.0,980803.5801342132,427,22.233418,0.016,1.67,0.02672,1.0,7.228999999999999
569,569,51633,20,hybrid,1000,216,Mozambique,beta,783672.9628994553,1078.4884258895036,782876.0989816627,762,22.233198,0.016,1.0,0.016,1.0,3.366
577,577,51633,20,hybrid,1000,216,Mozambique,beta,784866.0676951372,920.0,784270.7961159667,407,22.330791,0.016,1.0,0.016,1.0,3.366
578,578,51633,20,hybrid,1000,216,Mozambique,beta,792714.0332733088,880.0,791794.1708434615,706,22.418022,0.016,1.0,0.016,1.0,3.366
579,579,51633,20,hybrid,1000,216,Gambia,alpha,980054.056219202,960.0,979216.9865533984,968,22.244614,0.016,1.67,0.02672,1.0,7.228999999999999
582,582,51633,20,hybrid,1000,216,Mozambique,beta,785302.252619677,1160.0,784386.469479824,812,22.1397,0.016,1.0,0.016,1.0,3.366
584,584,51633,20,hybrid,1000,216,Gambia,gamma,996801.7098149048,940.0,995917.3372320848,850,22.086084,0.016,2.0,0.032,1.0,7.228999999999999
585,585,51633,20,hybrid,1000,216,Mozambique,beta,784013.4875109814,1000.0,782879.702171135,579,22.479832,0.016,1.0,0.016,1.0,3.366
586,586,51633,20,hybrid,1000,216,Gambia,alpha,983577.1890034936,960.0,982582.1064262644,866,22.21554,0.016,1.67,0.02672,1.0,7.228999999999999
588,588,51633,20,hybrid,1000,216,Mozambique,alpha,925946.9233339936,1040.0,925377.8366993216,921,22.328932,0.016,1.67,0.02672,1.0,3.366
590,590,51633,20,hybrid,1000,216,Mozambique,beta,782797.2553140182,1026.1917364224,781771.4928325061,944,22.367374,0.016,1.0,0.016,1.0,3.366
591,591,51633,20,hybrid,1000,216,Gambia,alpha,981238.5866340656,1260.0,979921.5756514572,165,22.09193,0.016,1.67,0.02672,1.0,7.228999999999999
592,592,51633,20,hybrid,1000,216,Gambia,alpha,981097.7420122236,1200.0,979981.6212937062,673,22.153831,0.016,1.67,0.02672,1.0,7.228999999999999
596,596,51633,20,hybrid,1000,216,Mozambique,beta,781687.2010504233,948.916100448256,781079.3465989962,6,22.196218,0.016,1.0,0.016,1.0,3.366
597,597,51633,20,hybrid,1000,216,Gambia,alpha,981051.0769516332,1280.0,979929.3109592956,296,22.195744,0.016,1.67,0.02672,1.0,7.228999999999999
599,599,51633,20,hybrid,1000,216,Mozambique,beta,779665.9754885347,1325.059584,778419.5179054297,774,22.314003,0.016,1.0,0.016,1.0,3.366
600,600,51633,20,hybrid,1000,216,Gambia,alpha,982804.5623015704,980.0,981621.1167687762,652,22.103296,0.016,1.67,0.02672,1.0,7.228999999999999
602,602,51633,20,hybrid,1000,216,Gambia,alpha,979606.2696969697,1240.0,978502.7427084696,381,22.155783,0.016,1.67,0.02672,1.0,7.228999999999999
604,604,51633,20,hybrid,1000,216,Gambia,alpha,980103.8146599382,1040.0,979313.481183926,109,22.155386,0.016,1.67,0.02672,1.0,7.228999999999999
605,605,51633,20,hybrid,1000,216,Mozambique,beta,784277.6098042086,967.43008370688,783359.4276127182,791,22.321941,0.016,1.0,0.016,1.0,3.366
606,606,51633,20,hybrid,1000,216,Mozambique,beta,784179.3830780702,1140.0,782585.6884379748,502,22.303242,0.016,1.0,0.016,1.0,3.366
607,607,51633,20,hybrid,1000,216,Gambia,alpha,982851.8493557964,1180.0,981724.7931804892,414,22.25509,0.016,1.67,0.02672,1.0,7.228999999999999
608,608,51633,20,hybrid,1000,216,Gambia,delta,1002205.8511753164,880.0,1001424.674398641,283,22.256207,0.016,2.2,0.0352,1.0,7.228999999999999
609,609,51633,20,hybrid,1000,216,Mozambique,beta,785677.6618560131,1100.0,784678.612902127,905,22.362047,0.016,1.0,0.016,1.0,3.366
610,610,51633,20,hybrid,1000,216,Gambia,alpha,981380.524475436,1360.0,979889.5880834336,307,22.111767,0.016,1.67,0.02672,1.0,7.228999999999999
613,613,51633,20,hybrid,1000,216,Gambia,alpha,981464.1274383072,1000.0,980805.7331470164,843,22.340162,0.016,1.67,0.02672,1.0,7.228999999999999
614,614,51633,20,hybrid,1000,216,Mozambique,beta,783365.8053216911,920.0,782599.0293117939,748,22.195026,0.016,1.0,0.016,1.0,3.366
615,615,51633,20,hybrid,1000,216,Gambia,alpha,977151.6823047758,1080.0,976025.7550029636,569,22.177904,0.016,1.67,0.02672,1.0,7.228999999999999
617,617,51633,20,hybrid,1000,216,Gambia,alpha,981803.4206688463,840.0,981054.855198514,194,22.201002,0.016,1.67,0.02672,1.0,7.228999999999999
619,619,51633,20,hybrid,1000,216,Gambia,alpha,980045.3064332972,940.0,979185.983122356,195,22.156523,0.016,1.67,0.02672,1.0,7.228999999999999
623,623,51633,20,hybrid,1000,216,Gambia,alpha,981793.2698669884,920.0,980828.7576396526,558,22.249228,0.016,1.67,0.02672,1.0,7.228999999999999
625,625,51633,20,hybrid,1000,216,Mozambique,beta,782605.9924427163,1212.8391846454888,780961.4615508886,985,22.278746,0.016,1.0,0.016,1.0,3.366
629,629,51633,20,hybrid,1000,216,Gambia,alpha,981749.1514049371,980.0,980532.017961936,761,22.236233,0.016,1.67,0.02672,1.0,7.228999999999999
631,631,51633,20,hybrid,1000,216,Gambia,alpha,980907.2528204845,980.0,980206.215590531,325,22.223621,0.016,1.67,0.02672,1.0,7.228999999999999
632,632,51633,20,hybrid,1000,216,Mozambique,beta,791961.3876897248,820.0,791489.8393377489,591,22.350998,0.016,1.0,0.016,1.0,3.366
633,633,51633,20,hybrid,1000,216,Mozambique,beta,787911.4912328271,905.159780352,786740.5926996619,583,22.22698,0.016,1.0,0.016,1.0,3.366
636,636,51633,20,hybrid,1000,216,Mozambique,beta,792294.7141631797,1327.43008370688,791545.4575066859,438,22.376253,0.016,1.0,0.016,1.0,3.366
638,638,51633,20,hybrid,1000,216,Gambia,alpha,981995.7660954436,1060.0,980992.2239442748,633,22.172976,0.016,1.67,0.02672,1.0,7.228999999999999
642,642,51633,20,hybrid,1000,216,Mozambique,beta,781481.271781343,980.0,780851.1817416875,315,22.337294,0.016,1.0,0.016,1.0,3.366
